code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sz.300445,2024-03-27,2023-12-31,4.843495,74.326492,1.337310,269.199133,0.868699,0.416303
sz.300446,2024-04-22,2023-12-31,7.780567,46.269124,6.804246,52.908498,1.606099,1.114515
sz.300447,2024-04-23,2023-12-31,0.965385,372.908068,0.904523,398.009950,0.472884,0.376725
sz.300448,2024-04-23,2023-12-31,1.482809,242.782499,1.561437,230.562316,0.368325,0.237121
sz.300449,2024-04-27,2023-12-31,1.173041,306.894668,7.189624,50.072327,0.284122,0.198446
sz.300450,2024-04-25,2023-12-31,1.933521,186.188835,0.754392,477.200424,0.557389,0.487636
sz.300451,2024-04-13,2023-12-31,1.087440,331.052711,2.214880,162.535555,0.499647,0.279227
sz.300452,2024-04-26,2023-12-31,7.718594,46.640616,6.187643,58.180878,1.068651,0.616364
sz.300453,2024-03-23,2023-12-31,14.760154,24.389989,4.284201,84.029690,1.882723,0.681134
sz.300454,2024-04-10,2023-12-31,8.885570,40.515129,8.140029,44.226044,1.182277,0.563145
sz.300455,2024-04-20,2023-12-31,2.186139,164.673849,0.664045,542.168675,0.516389,0.413638
sz.300456,2024-03-27,2023-12-31,3.389848,106.199457,2.469855,145.754889,0.524791,0.182557
sz.300457,2024-03-27,2023-12-31,1.587796,226.729433,1.510878,238.268582,0.699122,0.574961
sz.300458,2024-03-30,2023-12-31,30.286245,11.886584,2.241731,160.592408,0.690486,0.471843
sz.300459,2024-04-27,2023-12-31,6.304100,57.105695,29.618599,12.154525,1.399671,0.237816
sz.300460,2024-04-20,2023-12-31,1.613148,223.166087,1.246951,288.692863,0.562240,0.213225
sz.300461,2024-03-29,2023-12-31,2.424210,148.501959,0.970602,370.904595,0.471865,0.280715
sz.300462,2024-04-25,2023-12-31,1.102192,326.621753,0.948676,379.466639,0.350895,0.266186
sz.300463,2024-04-25,2023-12-31,1.482525,242.829011,1.330599,270.554637,0.649293,0.355721
sz.300464,2024-04-23,2023-12-31,5.159502,69.774178,3.914191,91.972817,1.539438,0.760123
sz.300465,2024-04-09,2023-12-31,4.244658,84.812478,2.050451,175.566935,1.161450,1.025926
sz.300466,2024-04-20,2023-12-31,1.603365,224.527831,2.553588,140.977444,0.805926,0.575471
sz.300467,2024-04-24,2023-12-31,33.725610,10.674381,58.725344,6.130237,0.458133,0.393393
sz.300468,2024-04-25,2023-12-31,4.132091,87.122952,6.830816,52.702465,0.566234,0.420261
sz.300469,2024-04-26,2023-12-31,1.668265,215.793045,2.340549,153.813288,0.377371,0.214323
sz.300470,2024-04-25,2023-12-31,2.233423,161.187528,1.662348,216.567407,0.622684,0.471325
sz.300471,2024-04-19,2023-12-31,3.313145,108.658088,1.295679,277.842093,0.801741,0.398519
sz.300472,2024-04-26,2023-12-31,0.400006,899.986271,0.882353,407.978241,0.236885,0.138854
sz.300473,2024-04-26,2023-12-31,5.974272,60.258386,4.629379,77.763857,1.897167,1.024931
sz.300474,2024-04-25,2023-12-31,0.640169,562.351442,0.458876,784.484637,0.250707,0.175180
sz.300475,2024-04-25,2023-12-31,18.035877,19.960216,7.907981,45.523520,3.992791,2.558633
sz.300476,2024-04-19,2023-12-31,2.448743,147.014184,5.029123,71.583385,1.206396,0.500593
sz.300477,2024-04-27,2023-12-31,2.056304,175.071378,3.502668,102.777857,0.681499,0.348474
sz.300478,2024-04-20,2023-12-31,3.662791,98.285697,16.577737,21.715920,2.233804,1.151099
sz.300479,2024-03-30,2023-12-31,2.229546,161.467875,1.307120,275.418866,0.454085,0.379332
sz.300480,2024-03-30,2023-12-31,1.956641,183.988754,1.090974,329.972502,0.495310,0.341827
sz.300481,2024-03-30,2023-12-31,4.929658,73.027376,5.135372,70.101647,0.705316,0.490273
sz.300482,2024-04-22,2023-12-31,4.847162,74.270266,2.751702,130.828215,0.839924,0.458038
sz.300483,2024-04-22,2023-12-31,27.910289,12.898469,44.192377,8.146197,0.814023,0.173725
sz.300484,2024-04-20,2023-12-31,1.790684,201.040473,1.328680,270.941522,0.423851,0.345293
sz.300485,2024-04-10,2023-12-31,6.948259,51.811537,1.437024,250.521921,0.356513,0.132541
sz.300486,2024-04-24,2023-12-31,1.425356,252.568485,1.096979,328.167730,0.405908,0.255149
sz.300487,2024-04-22,2023-12-31,4.621001,77.905194,1.189477,302.648172,0.670684,0.485260
sz.300488,2024-04-26,2023-12-31,3.123900,115.240561,2.303420,156.290701,0.838894,0.357848
sz.300489,2024-04-24,2023-12-31,4.027203,89.392064,1.339795,268.696820,0.907447,0.322256
sz.300490,2024-04-27,2023-12-31,1.398940,257.337760,1.442518,249.566724,0.574703,0.373732
sz.300491,2024-04-27,2023-12-31,1.466838,245.425794,2.617545,137.535817,0.811502,0.569973
sz.300492,2024-04-26,2023-12-31,1.499879,240.019353,516.793000,0.696604,0.646465,0.361421
sz.300493,2024-04-29,2023-12-31,3.019388,119.229457,5.340405,67.410681,1.577157,1.341122
sz.300494,2024-04-29,2023-12-31,7.337407,49.063652,1702.648742,0.211435,0.894317,0.656228
sz.300495,2024-04-29,2023-12-31,0.143200,2513.957883,0.080028,4500.000000,0.049430,0.021732
sz.300496,2024-03-20,2023-12-31,2.799473,128.595619,3.882695,92.718984,0.689911,0.472691
sz.300497,2024-04-29,2023-12-31,4.876230,73.827522,2.911098,123.664594,0.783921,0.325881
sz.300498,2024-04-29,2023-12-31,169.714743,2.121206,4.370930,82.362900,2.572693,0.941683
sz.300499,2024-04-26,2023-12-31,1.940298,185.538520,1.311623,274.473925,0.483287,0.288482
sz.300500,2024-04-27,2023-12-31,1.540697,233.660460,1.724230,208.792483,0.624402,0.446666
sz.300501,2024-04-18,2023-12-31,3.883170,92.707754,3.660651,98.341847,0.917078,0.385821
sz.300502,2024-04-23,2023-12-31,4.312547,83.477359,1.757542,204.836415,0.725368,0.503020
sz.300503,2024-04-29,2023-12-31,2.010562,179.054447,1.401161,256.922638,0.863228,0.390414
sz.300504,2024-04-26,2023-12-31,4.906524,73.371697,1.861957,193.340494,1.015184,0.827423
sz.300505,2024-04-12,2023-12-31,13.431811,26.802046,4.027232,89.392133,1.744538,0.820307
sz.300506,2024-04-26,2023-12-31,0.159166,2261.795546,0.263620,1365.705615,0.094488,0.066231
sz.300507,2024-04-10,2023-12-31,2.472559,145.598121,5.211969,69.071374,0.553225,0.420033
sz.300508,2024-03-29,2023-12-31,3.664280,98.245764,3.392086,106.128947,1.117452,0.504572
sz.300509,2024-04-25,2023-12-31,6.493158,55.442978,0.681208,528.479154,0.561248,0.467474
sz.300510,2024-04-26,2023-12-31,1.255056,286.839799,2.532485,142.152024,0.565213,0.318842
sz.300511,2024-04-26,2023-12-31,82.083214,4.385793,5.304073,67.872024,2.618627,0.591442
sz.300512,2024-04-24,2023-12-31,2.240556,160.674409,0.630267,571.156592,0.513604,0.387759
sz.300513,2024-04-27,2023-12-31,3.071165,117.219360,0.664228,542.005420,0.519184,0.309980
sz.300514,2024-03-28,2023-12-31,4.478804,80.378605,4.863954,74.013158,1.417856,0.952831
sz.300515,2024-04-24,2023-12-31,2.229116,161.499029,0.882505,407.932011,0.570798,0.417570
sz.300516,2024-03-29,2023-12-31,1.090565,330.104036,1.961346,183.551726,0.574391,0.472692
sz.300517,2024-04-25,2023-12-31,0.567394,634.479432,0.933856,385.480244,0.300847,0.244776
sz.300518,2024-04-30,2023-12-31,19.831362,18.153065,11.033910,32.626723,0.342992,0.139753
sz.300519,2024-04-22,2023-12-31,16.002691,22.496216,2.701395,133.264233,0.338543,0.286415
sz.300520,2024-04-23,2023-12-31,2.374173,151.631723,6.053531,59.469728,0.921654,0.575262
sz.300521,2024-04-29,2023-12-31,4.794432,75.087098,1.289983,279.069767,0.605425,0.271960
sz.300522,2024-04-26,2023-12-31,7.705181,46.721811,4.228932,85.128520,1.562356,0.647253
sz.300523,2024-04-20,2023-12-31,1.175242,306.319802,2.233444,161.189218,0.612666,0.517758
sz.300525,2024-04-24,2023-12-31,2.403566,149.777486,5.552281,64.837995,0.821111,0.542075
sz.300527,2024-04-22,2023-12-31,2.081864,172.921985,0.710576,506.614129,0.197692,0.141740
sz.300528,2024-04-29,2023-12-31,6.108159,58.937558,3.844363,93.642701,1.133415,0.415919
sz.300529,2024-04-26,2023-12-31,12.225272,29.447198,1.046098,344.135360,0.582081,0.350899
sz.300530,2024-04-24,2023-12-31,1.639744,219.546494,1.331557,270.351457,0.283702,0.117055
sz.300531,2024-04-27,2023-12-31,3.468820,103.781677,2.967419,121.318326,0.685703,0.529607
sz.300532,2024-03-26,2023-12-31,3.665932,98.201491,0.928103,387.889236,0.673700,0.623575
sz.300533,2024-04-23,2023-12-31,15.110670,23.824224,,,1.123195,1.016832
sz.300534,2024-04-24,2023-12-31,4.856823,74.122525,4.214772,85.413305,1.590183,0.818835
sz.300535,2024-04-23,2023-12-31,2.428026,148.268584,2.454951,146.639511,1.196763,0.535186
sz.300536,2024-04-29,2023-12-31,0.126485,2846.184859,0.432899,831.600832,0.080621,0.069797
sz.300537,2024-04-30,2023-12-31,1.477127,243.716367,3.595458,100.125156,0.754785,0.406659
sz.300538,2024-04-29,2023-12-31,4.208486,85.541456,23.199672,15.517442,2.112378,1.462732
sz.300539,2024-03-05,2023-12-31,2.403014,149.811875,2.609127,137.978613,1.086876,0.600315
sz.300540,2024-03-30,2023-12-31,2.369859,151.907748,1.263874,284.832661,0.620410,0.416213
sz.300541,2024-04-12,2023-12-31,3.232899,111.355151,2.769845,129.973283,1.199654,1.071564
sz.300542,2024-04-25,2023-12-31,3.419296,105.284816,7.743926,46.488204,1.503397,1.165341
sz.300543,2024-04-26,2023-12-31,3.791492,94.949436,3.437436,104.730319,0.967479,0.644845
sz.300545,2024-04-19,2023-12-31,2.394005,150.375639,0.993559,362.318841,0.617687,0.425564
sz.300546,2024-04-20,2023-12-31,2.421699,148.655950,1.143171,314.905528,0.386929,0.312730
sz.300547,2024-04-22,2023-12-31,3.147895,114.362130,2.839775,126.769491,1.233024,0.848220
sz.300548,2024-03-23,2023-12-31,2.979247,120.835923,3.762320,95.686149,0.814702,0.610107
sz.300549,2024-04-25,2023-12-31,2.218906,162.242098,3.469028,103.776304,0.751584,0.478316
sz.300550,2024-04-25,2023-12-31,2.093226,171.983312,0.823028,437.424058,0.374845,0.306565
sz.300551,2024-04-29,2023-12-31,4.944680,72.805521,0.957282,376.057662,0.598199,0.364863
sz.300552,2024-04-18,2023-12-31,0.852134,422.468932,1.475711,243.952023,0.401532,0.272063
sz.300553,2024-04-20,2023-12-31,4.529337,79.481826,0.965953,372.670807,0.550052,0.259520
sz.300554,2024-03-19,2023-12-31,2.833180,127.065682,1.657110,217.246998,0.828144,0.440868
sz.300555,2024-04-30,2023-12-31,0.665571,540.888764,1.478404,243.506494,0.316266,0.245536
sz.300556,2024-04-19,2023-12-31,2.304698,156.202705,3.239978,111.111111,0.869877,0.690022
sz.300557,2024-03-30,2023-12-31,1.656715,217.297509,1.308436,275.145216,0.436219,0.368990
sz.300558,2024-04-20,2023-12-31,6.665072,54.012923,1.156203,311.364816,1.507463,0.287998
sz.300559,2024-03-27,2023-12-31,3.930791,91.584616,3.114549,115.588377,0.678788,0.448193
sz.300560,2024-04-30,2023-12-31,1.207634,298.103498,14.216369,25.322867,0.613816,0.473729
sz.300561,2024-04-26,2023-12-31,1.575987,228.428251,1.609018,223.741454,0.567688,0.200100
sz.300562,2024-03-26,2023-12-31,4.428932,81.283696,6.173636,58.312816,0.891150,0.569801
sz.300563,2024-04-16,2023-12-31,2.623879,137.201432,3.107882,115.833843,0.888421,0.578206
sz.300564,2024-04-20,2023-12-31,4.066205,88.534648,1.594354,225.790266,0.433152,0.350261
sz.300565,2024-04-23,2023-12-31,2.869429,125.460492,2.567537,140.214216,0.937304,0.317069
sz.300566,2024-04-20,2023-12-31,2.729878,131.874040,4.110102,87.589110,0.982037,0.611805
sz.300567,2024-04-23,2023-12-31,1.633503,220.385221,0.707924,508.546405,0.497602,0.291025
sz.300568,2024-04-18,2023-12-31,1.845469,195.072352,4.921718,73.145458,0.424369,0.190430
sz.300569,2024-04-29,2023-12-31,1.260475,285.606690,3.146658,114.405568,0.677336,0.352848
sz.300570,2024-03-29,2023-12-31,2.546065,141.394665,2.944391,122.265996,0.727988,0.547607
sz.300571,2024-04-27,2023-12-31,0.868324,414.591984,4.593129,78.378437,0.592280,0.508975
sz.300572,2024-04-30,2023-12-31,3.181395,113.157922,1.332737,270.128311,0.246928,0.161541
sz.300573,2024-04-19,2023-12-31,8.350694,43.110192,2.571164,140.012446,1.657937,0.771028
sz.300575,2024-03-30,2023-12-31,5.442570,66.145225,4.059203,88.687426,1.515256,0.605320
sz.300576,2024-04-09,2023-12-31,2.414232,149.115747,4.197730,85.761250,0.828185,0.563955
sz.300577,2024-04-29,2023-12-31,5.796879,62.102387,4.270871,84.291367,1.611759,0.874090
sz.300578,2024-04-29,2023-12-31,2.793052,128.891282,2.851984,126.227209,0.538111,0.272174
sz.300579,2024-03-30,2023-12-31,2.035713,176.842240,2.674476,134.604599,0.785452,0.629631
sz.300580,2024-04-20,2023-12-31,2.448600,147.022759,2.921377,123.228589,0.737332,0.384500
sz.300581,2024-04-22,2023-12-31,0.549444,655.207267,0.429475,838.183935,0.220515,0.183579
sz.300582,2024-04-24,2023-12-31,5.487829,65.599718,3.314383,108.616944,1.465560,0.800943
sz.300583,2024-04-29,2023-12-31,5.461195,65.919635,1.494106,240.947728,1.008605,0.410491
sz.300584,2024-04-25,2023-12-31,2.640915,136.316415,1.326966,271.288621,1.370516,0.383181
sz.300585,2024-04-24,2023-12-31,3.160840,113.893789,3.023502,119.067306,1.034564,0.520950
sz.300586,2024-04-29,2023-12-31,9.200399,39.128738,5.232425,68.802079,1.597165,0.581125
sz.300587,2024-04-27,2023-12-31,0.932974,385.862786,2.438174,147.649906,0.507058,0.290032
sz.300588,2024-04-25,2023-12-31,0.547933,657.014864,1.287661,279.568222,0.226482,0.194508
sz.300589,2024-04-24,2023-12-31,6.332216,56.852136,4.382766,82.139272,0.945978,0.602144
sz.300590,2024-04-22,2023-12-31,3.873376,92.942171,1.093864,329.097724,0.638965,0.509534
sz.300591,2024-04-29,2023-12-31,1.843133,195.319608,4.402472,81.771721,0.957854,0.632293
sz.300592,2024-04-19,2023-12-31,18.676301,19.275766,5.047516,71.322437,3.306760,2.041778
sz.300593,2024-04-20,2023-12-31,1.329300,270.819130,0.806525,446.373218,0.426015,0.322735
sz.300594,2024-04-26,2023-12-31,0.915626,393.173841,4.204638,85.620511,0.619524,0.505569
sz.300595,2024-03-30,2023-12-31,7.677296,46.891513,3.088538,116.561438,0.465528,0.326614
sz.300596,2024-04-18,2023-12-31,4.347084,82.814138,3.492763,103.069171,1.471083,0.668314
sz.300597,2024-04-26,2023-12-31,1.294053,278.195701,1.394465,258.157046,0.479286,0.392415
sz.300598,2024-04-25,2023-12-31,3.087705,116.591435,12.262001,29.358995,1.243076,0.880707
sz.300599,2024-04-20,2023-12-31,5.718620,62.952250,3.838855,93.776863,0.917897,0.483039
sz.300600,2024-04-18,2023-12-31,0.544734,660.872668,0.664930,541.434802,0.252013,0.164720
sz.300601,2024-04-27,2023-12-31,1.368825,262.999226,0.716587,502.372314,0.657930,0.240889
sz.300602,2024-04-25,2023-12-31,2.446929,147.123176,4.255107,84.604357,1.161167,0.636627
sz.300603,2024-04-25,2023-12-31,0.982724,366.328530,4.672380,77.048198,0.496139,0.355234
sz.300604,2024-04-24,2023-12-31,1.799226,200.086070,0.402949,893.521966,0.458266,0.335142
sz.300605,2024-04-27,2023-12-31,1.374379,261.936429,0.959471,375.195414,0.494849,0.381606
sz.300606,2024-04-10,2023-12-31,2.187860,164.544387,2.550197,141.165399,1.062753,0.582795
sz.300607,2024-04-22,2023-12-31,2.040348,176.440507,2.611655,137.841253,0.843824,0.662454
sz.300608,2024-04-09,2023-12-31,1.737237,207.225628,1.414091,254.578884,0.502244,0.346084
sz.300609,2024-04-27,2023-12-31,1.853611,194.215503,3.536368,101.798439,0.573360,0.284201
sz.300610,2024-04-18,2023-12-31,7.376553,48.803285,5.646641,63.755180,0.958555,0.658894
sz.300611,2024-04-19,2023-12-31,2.921022,123.244547,4.128872,87.190293,1.324108,0.674467
sz.300612,2024-04-19,2023-12-31,2.498169,144.105568,11.597833,31.040370,1.759435,1.298618
sz.300613,2024-04-15,2023-12-31,4.633814,77.689779,2.602991,138.301959,0.709570,0.511550
sz.300614,2024-04-26,2023-12-31,0.886209,406.224693,1.755859,205.023065,0.462608,0.193692
sz.300615,2024-03-26,2023-12-31,2.910325,123.697543,4.407794,81.673397,1.027209,0.774301
sz.300616,2024-04-27,2023-12-31,24.953160,14.427031,3.792820,94.916684,1.212805,0.577366
sz.300617,2024-03-12,2023-12-31,1.432293,251.345277,1.720685,209.217179,0.330456,0.278342
sz.300618,2024-04-20,2023-12-31,15.178243,23.718160,2.208385,163.013947,1.082465,0.629866
sz.300619,2024-04-25,2023-12-31,2.738390,131.464113,2.195526,163.971760,0.873652,0.575580
sz.300620,2024-04-03,2023-12-31,2.756077,130.620452,1.963382,183.355404,0.678632,0.358301
sz.300621,2024-04-04,2023-12-31,6.891175,52.240731,1.928395,186.683261,1.283568,1.228117
sz.300622,2024-04-03,2023-12-31,20.807042,17.301834,2.583335,139.356637,2.024202,1.121381
sz.300623,2024-03-13,2023-12-31,4.505553,79.901402,2.795597,128.773787,0.822328,0.274503
sz.300624,2024-04-27,2023-12-31,31.259262,11.516587,,,2.071364,0.922408
sz.300625,2024-04-25,2023-12-31,3.100173,116.122556,3.616915,99.532749,1.011492,0.705593
sz.300626,2024-04-29,2023-12-31,2.978582,120.862880,3.290068,109.419167,1.352540,0.642169
sz.300627,2024-04-18,2023-12-31,3.347505,107.542768,2.292091,157.061210,0.836503,0.635460
sz.300628,2024-04-23,2023-12-31,5.244086,68.648764,2.310198,155.830664,0.616701,0.497144
sz.300629,2024-04-25,2023-12-31,0.914351,393.721799,1.287466,279.611650,0.494592,0.297632
sz.300631,2024-03-05,2023-12-31,1.452348,247.874516,1.624341,221.633935,0.581465,0.407350
sz.300632,2024-04-22,2023-12-31,4.653510,77.360954,4.260939,84.489192,0.458456,0.344912
sz.300633,2024-04-12,2023-12-31,11.329927,31.774255,1.240233,290.275762,0.825048,0.579650
sz.300634,2024-04-16,2023-12-31,4.971521,72.412448,1.849525,194.647202,0.673155,0.490652
sz.300635,2024-04-29,2023-12-31,6.014468,59.855663,1.231494,292.326431,0.950758,0.631298
sz.300636,2024-04-25,2023-12-31,9.106331,39.532937,0.943710,381.477164,0.738787,0.263540
sz.300637,2024-04-24,2023-12-31,8.948861,40.228583,2.990474,120.381207,1.688663,0.509373
sz.300638,2024-03-26,2023-12-31,3.604757,99.868026,4.978862,72.305128,1.473101,1.143554
sz.300639,2024-04-24,2023-12-31,0.478534,752.297499,3.943418,91.291779,0.291520,0.177324
sz.300640,2024-04-26,2023-12-31,6.081756,59.193434,111.749785,3.221482,1.622182,0.717443
sz.300641,2024-04-25,2023-12-31,9.352521,38.492297,4.536229,79.361580,1.037171,0.694657
sz.300642,2024-04-23,2023-12-31,2.168311,166.027861,0.999385,360.216130,0.548009,0.324601
sz.300643,2024-04-25,2023-12-31,4.580121,78.600547,3.779343,95.255735,1.373953,0.763195
sz.300644,2024-04-20,2023-12-31,3.289072,109.453380,4.311610,83.495686,1.451355,0.989524
sz.300645,2024-04-25,2023-12-31,1.804355,199.517323,2.337787,153.990932,0.804290,0.468531
sz.300647,2024-04-24,2023-12-31,1.529069,235.437376,1.525498,235.988201,0.503314,0.273631
sz.300648,2024-04-23,2023-12-31,1.237192,290.981580,1.278976,281.469898,0.573766,0.363190
sz.300649,2024-04-27,2023-12-31,1.745220,206.277734,0.427070,842.893936,0.358107,0.265302
sz.300650,2024-04-19,2023-12-31,8.566718,42.023093,5.152286,69.871708,2.214910,1.262703
sz.300651,2024-04-20,2023-12-31,5.056432,71.196455,1.900266,189.443772,0.681253,0.396821
sz.300652,2024-04-25,2023-12-31,4.698395,76.621906,1.928182,186.702624,0.601143,0.408160
sz.300653,2024-04-02,2023-12-31,8.485635,42.424637,1.079265,333.549523,0.558749,0.405397
sz.300654,2024-03-28,2023-12-31,1.987024,181.175457,10.345716,34.797065,0.557806,0.468655
sz.300655,2024-04-29,2023-12-31,3.521427,102.231277,7.814781,46.066438,0.711037,0.314828
sz.300656,2024-04-20,2023-12-31,1.806412,199.290092,2.550611,141.143260,0.745376,0.242507
sz.300657,2024-03-29,2023-12-31,2.753756,130.730552,5.869029,61.339240,1.213429,0.652389
sz.300658,2024-04-24,2023-12-31,5.407398,66.575454,5.448405,66.074444,1.176407,0.465256
sz.300659,2024-03-30,2023-12-31,2.233959,161.148870,2.848780,126.368997,0.873460,0.517071
sz.300660,2024-04-23,2023-12-31,2.250429,159.969493,3.752413,95.938599,0.814952,0.575053
sz.300661,2024-04-27,2023-12-31,18.864247,19.083720,1.644393,218.924836,0.827330,0.578041
sz.300662,2024-04-27,2023-12-31,5.060483,71.139454,,,3.254847,2.608724
sz.300663,2024-04-25,2023-12-31,1.341455,268.365356,1.364980,263.736264,0.534066,0.395104
sz.300664,2024-04-25,2023-12-31,1.733555,207.665720,1.957414,183.917442,0.650697,0.259705
sz.300665,2024-04-09,2023-12-31,1.390436,258.911576,3.414478,105.432713,0.821556,0.453536
sz.300666,2024-04-25,2023-12-31,4.698925,76.613271,1.713096,210.145351,0.898342,0.458156
sz.300667,2024-04-22,2023-12-31,4.918111,73.198841,2.046492,175.910090,0.960339,0.546211
sz.300668,2024-04-26,2023-12-31,1.676107,214.783449,8.681234,41.468921,0.852080,0.719100
sz.300669,2024-04-22,2023-12-31,2.861096,125.825899,5.347194,67.324955,0.612977,0.373900
sz.300670,2024-04-15,2023-12-31,1.621158,222.063535,6.071269,59.295373,0.890601,0.207923
sz.300671,2024-04-24,2023-12-31,1.962298,183.458387,1.418818,253.735551,0.377453,0.226755
sz.300672,2024-04-25,2023-12-31,10.077798,35.722090,2.140373,168.192861,0.909513,0.534568
sz.300673,2024-04-24,2023-12-31,6.721695,53.557920,2.842316,126.657988,0.862672,0.484557
sz.300674,2024-03-30,2023-12-31,4.244623,84.813192,3.100742,116.102815,1.097308,0.914067
sz.300675,2024-03-30,2023-12-31,1.053000,341.880406,3.082701,116.780744,0.613277,0.295586
sz.300676,2024-04-13,2023-12-31,2.371667,151.791939,3.301524,109.041345,0.491525,0.310816
sz.300677,2024-04-24,2023-12-31,9.375044,38.399818,5.544361,64.930380,0.535532,0.284966
sz.300678,2024-03-30,2023-12-31,2.289222,157.258683,2.315833,155.453839,0.583898,0.484343
sz.300679,2024-04-23,2023-12-31,2.782439,129.382868,3.992867,90.160034,0.909437,0.517023
sz.300680,2024-04-22,2023-12-31,3.074958,117.074787,4.324821,83.240844,1.030181,0.572460
sz.300681,2024-03-30,2023-12-31,2.463687,146.122485,1.985956,181.268882,0.696817,0.486411
sz.300682,2024-04-03,2023-12-31,2.123145,169.559767,1.403440,256.519880,0.734188,0.478505
sz.300683,2024-04-22,2023-12-31,9.795709,36.750787,1.206729,298.334300,0.410789,0.212161
sz.300684,2024-04-25,2023-12-31,3.407992,105.634044,5.503727,65.410542,0.807744,0.552551
sz.300685,2024-04-16,2023-12-31,2.091709,172.108111,4.820193,74.685698,0.718270,0.582021
sz.300686,2024-04-25,2023-12-31,2.969724,121.223374,8.198662,43.909400,0.993638,0.556948
sz.300687,2024-04-25,2023-12-31,2.614996,137.667500,7.646113,47.082827,1.080616,0.626501
sz.300688,2024-04-22,2023-12-31,9.896115,36.377913,5.824610,61.806819,0.519921,0.347063
sz.300689,2024-04-24,2023-12-31,4.112199,87.544391,6.110207,58.917875,0.877046,0.494385
sz.300690,2024-04-20,2023-12-31,1.658757,217.029966,3.199309,112.524615,0.630530,0.425642
sz.300691,2024-04-26,2023-12-31,3.722598,96.706665,3.388803,106.232295,1.101110,0.640607
sz.300692,2024-04-22,2023-12-31,1.199383,300.154306,1.964615,183.243408,0.527383,0.124538
sz.300693,2024-03-26,2023-12-31,3.406055,105.694126,2.475364,145.431041,1.221801,0.945353
sz.300694,2024-03-29,2023-12-31,3.375191,106.660617,2.585048,139.264990,1.277291,0.780344
sz.300695,2024-03-30,2023-12-31,2.176262,165.421244,3.202178,112.422709,0.358189,0.269666
sz.300696,2024-04-24,2023-12-31,0.610151,590.017591,1.407382,255.790820,0.218738,0.161454
sz.300697,2024-03-19,2023-12-31,4.045574,88.986134,5.334739,67.482708,1.916338,1.559064
sz.300698,2024-03-30,2023-12-31,1.555718,231.404354,4.256267,84.580504,0.872169,0.607616
sz.300699,2024-04-09,2023-12-31,3.982296,90.400116,2.347971,153.321976,0.699940,0.376121
sz.300700,2024-03-28,2023-12-31,1.854277,194.145779,2.807998,128.205128,0.882056,0.459348
sz.300701,2024-04-26,2023-12-31,4.400920,81.801085,2.247643,160.170849,0.519906,0.285649
sz.300702,2024-04-26,2023-12-31,5.883483,61.188248,0.786934,457.491422,0.846802,0.396314
sz.300703,2024-04-19,2023-12-31,7.174005,50.181174,5.129749,70.179543,1.726873,0.952995
sz.300705,2024-04-25,2023-12-31,5.092406,70.693500,2.428960,148.209140,2.042526,1.041415
sz.300706,2024-04-29,2023-12-31,4.952014,72.697697,2.284037,157.618214,1.156694,0.616346
sz.300707,2024-04-29,2023-12-31,3.231462,111.404677,2.500086,143.994240,0.731016,0.472874
sz.300708,2024-01-27,2023-12-31,4.036280,89.191031,8.650382,41.616573,0.921295,0.592214
sz.300709,2024-04-23,2023-12-31,3.054563,117.856465,4.294199,83.834009,1.193244,0.651887
sz.300710,2024-04-25,2023-12-31,1.492554,241.197299,3.525988,102.098695,0.795815,0.402071
sz.300711,2024-03-22,2023-12-31,1.943986,185.186557,1.167189,308.430432,0.511691,0.458112
sz.300712,2024-04-27,2023-12-31,1.880470,191.441464,2.225430,161.768671,0.734510,0.528300
sz.300713,2024-04-26,2023-12-31,1.056494,340.749623,2.514075,143.192395,0.553366,0.271105
sz.300715,2024-04-20,2023-12-31,1.399395,257.254091,8.755330,41.117951,0.645141,0.442221
sz.300716,2024-04-24,2023-12-31,6.562223,54.859456,6.206823,58.000902,2.003162,0.943470
sz.300717,2024-04-18,2023-12-31,2.938161,122.525617,4.455706,80.795386,0.889665,0.426674
sz.300718,2024-04-24,2023-12-31,4.330713,83.127191,3.463985,103.926097,0.936018,0.606444
sz.300719,2024-04-16,2023-12-31,1.352987,266.077999,1.488983,241.773002,0.692731,0.601204
sz.300720,2024-04-29,2023-12-31,5.900566,61.011100,1.360494,264.608600,0.441937,0.349820
sz.300721,2024-04-20,2023-12-31,14.028070,25.662831,5.320760,67.658999,2.175182,0.660651
sz.300722,2024-04-22,2023-12-31,2.098122,171.581989,1.941128,185.461852,0.810840,0.534941
sz.300723,2024-04-27,2023-12-31,8.218247,43.804961,1.809787,198.917007,1.806767,0.588787
sz.300724,2024-04-19,2023-12-31,1.996369,180.327415,0.418674,859.804156,0.320900,0.299760
sz.300725,2024-04-24,2023-12-31,4.292445,83.868279,1.415479,254.327093,0.629917,0.346210
sz.300726,2024-04-16,2023-12-31,0.845463,425.802233,0.645622,557.620818,0.379404,0.296175
sz.300727,2024-04-19,2023-12-31,2.595866,138.682064,7.205056,49.964608,1.152295,0.744580
sz.300729,2024-04-18,2023-12-31,17.799312,20.225500,5.217407,68.999885,1.287967,0.610279
sz.300730,2024-04-27,2023-12-31,0.873019,412.362166,0.790485,455.407970,0.317260,0.252827
sz.300731,2024-04-26,2023-12-31,3.083829,116.737976,4.199506,85.724491,1.088350,0.570257
sz.300732,2024-03-27,2023-12-31,1.129672,318.676633,0.752816,478.214665,0.450654,0.350169
